data,cidade,confirmados,obitos,recuperados,novos_casos,novos_obitos
2020-04-30,Sousa,12,0,0,0,0
2020-04-30,Igaracy,1,0,0,0,0
2020-04-30,Patos,19,3,0,2,1
2020-04-30,Cabedelo,28,3,0,2,1
2020-04-30,Serra Branca,1,0,0,0,0
2020-04-30,Junco do Seridó,3,1,0,0,0
2020-04-30,Bayeux,34,3,0,4,0
2020-04-30,São João do Rio do Peixe,5,0,0,0,0
2020-04-30,Taperoá,2,1,0,0,0
2020-04-30,Sapé,29,1,0,5,0
2020-04-30,Pombal,2,0,0,0,0
2020-04-30,São Bento,4,0,0,0,0
2020-04-30,Riachão do Poço,1,1,0,0,0
2020-04-30,Queimadas,2,0,0,0,0
2020-04-30,Congo,1,0,0,0,0
2020-04-30,Bom Jesus,1,0,0,0,0
2020-04-30,Cajazeiras,8,1,0,3,0
2020-04-30,Cruz do Espírito Santo,3,0,0,0,0
2020-04-30,Itabaiana,2,0,0,0,0
2020-04-30,Conde,13,1,0,5,0
2020-04-30,Coremas,1,0,0,0,0
2020-04-30,Alagoa Nova,1,0,0,0,0
2020-04-30,Barra de São Miguel,1,0,0,0,0
2020-04-30,Itapororoca,3,0,0,0,0
2020-04-30,Guarabira,7,0,0,3,0
2020-04-30,Pedras de Fogo,5,0,0,0,0
2020-04-30,Itaporanga,1,0,0,0,0
2020-04-30,Alagoa Grande,2,0,0,1,0
2020-04-30,Brejo do Cruz,1,2,0,0,0
2020-04-30,Caaporã,3,0,0,1,0
2020-04-30,Coxixola,1,0,0,0,0
2020-04-30,Boqueirão,1,0,0,0,0
2020-04-30,Marizópolis,3,1,0,0,0
2020-04-30,Areia,1,0,0,0,0
2020-04-30,Gurinhém,1,0,0,0,0
2020-04-30,Esperança,2,0,0,0,0
2020-04-30,Lagoa Seca,2,0,0,0,0
2020-04-30,Mari,1,1,0,0,0
2020-04-30,Lucena,3,0,0,0,0
2020-04-30,Catingueira,1,0,0,0,0
2020-04-30,Araçagi,1,0,0,0,0
2020-04-30,São José do Bonfim,1,0,0,0,0
2020-04-30,Alhandra,2,1,0,1,1
2020-04-30,Riacho dos Cavalos,1,0,0,0,0
2020-04-30,Santa Helena,1,0,0,0,0
2020-04-30,São José de Piranhas,1,0,0,0,0
2020-04-30,Umbuzeiro,2,0,0,1,0
2020-04-30,Rio Tinto,4,0,0,4,0
2020-04-30,Princesa Isabel,1,0,0,1,0
2020-04-30,Mamanguape,1,0,0,1,0
2020-04-30,Serra Redonda,1,0,0,1,0
2020-04-30,Paraíba,926,67,156,112,4
2020-05-01,João Pessoa,614,36,0,51,3
2020-05-01,Campina Grande,53,3,0,2,0
2020-05-01,Santa Rita,96,14,0,11,2
2020-05-01,Sousa,12,0,0,0,0
2020-05-01,Igaracy,1,0,0,0,0
2020-05-01,Patos,21,3,0,2,0
2020-05-01,Cabedelo,29,3,0,1,0
2020-05-01,Serra Branca,1,0,0,0,0
2020-05-01,Junco do Seridó,3,1,0,0,0
2020-05-01,Bayeux,39,3,0,5,0
2020-05-01,São João do Rio do Peixe,5,0,0,0,0
2020-05-01,Taperoá,2,1,0,0,0
2020-05-01,Sapé,28,1,0,-1,0
2020-05-01,Pombal,2,0,0,0,0
2020-05-01,São Bento,4,1,0,0,1
2020-05-01,Riachão do Poço,1,1,0,0,0
2020-05-01,Queimadas,2,0,0,0,0
2020-05-01,Congo,1,0,0,0,0
2020-05-01,Bom Jesus,1,0,0,0,0
2020-05-01,Cajazeiras,13,1,0,5,0
2020-05-01,Cruz do Espírito Santo,3,0,0,0,0
2020-05-01,Itabaiana,2,0,0,0,0
2020-05-01,Conde,16,1,0,3,0
2020-05-01,Coremas,1,0,0,0,0
2020-05-01,Alagoa Nova,1,0,0,0,0
2020-05-01,Barra de São Miguel,1,0,0,0,0
2020-05-01,Itapororoca,4,0,0,1,0
2020-05-01,Guarabira,10,0,0,3,0
2020-05-01,Pedras de Fogo,6,0,0,1,0
2020-05-01,Itaporanga,1,0,0,0,0
2020-05-01,Alagoa Grande,2,0,0,0,0
2020-05-01,Brejo do Cruz,1,2,0,0,0
2020-05-01,Caaporã,3,0,0,0,0
2020-05-01,Coxixola,2,0,0,1,0
2020-05-01,Boqueirão,1,0,0,0,0
2020-05-01,Marizópolis,3,1,0,0,0
2020-05-01,Areia,1,0,0,0,0
2020-05-01,Gurinhém,1,0,0,0,0
2020-05-01,Esperança,2,0,0,0,0
2020-05-01,Lagoa Seca,3,0,0,1,0
2020-05-01,Mari,1,1,0,0,0
2020-05-01,Lucena,4,0,0,1,0
2020-05-01,Catingueira,1,0,0,0,0
2020-05-01,Araçagi,1,0,0,0,0
2020-05-01,São José do Bonfim,1,0,0,0,0
2020-05-01,Alhandra,4,1,0,2,0
2020-05-01,Riacho dos Cavalos,1,0,0,0,0
2020-05-01,Santa Helena,1,0,0,0,0
2020-05-01,São José de Piranhas,1,0,0,0,0
2020-05-01,Umbuzeiro,3,1,0,1,1
2020-05-01,Rio Tinto,4,0,0,0,0
2020-05-01,Princesa Isabel,1,0,0,0,0
2020-05-01,Mamanguape,1,0,0,0,0
2020-05-01,Serra Redonda,1,0,0,0,0
2020-05-01,Casserengue,1,0,0,1,0
2020-05-01,Caiçara,1,0,0,1,0
2020-05-01,Imaculada,1,0,0,1,0
2020-05-01,Monteiro,1,0,0,1,0
2020-05-01,Pilar,1,0,0,0,0
2020-05-01,Pilõezinhos,1,0,0,1,0
2020-05-01,Pitimbu,1,0,0,1,0
2020-05-01,São José de Espinharas,1,0,0,1,0
2020-05-01,Paraíba,1034,74,177,97,7
2020-05-02,João Pessoa,701,37,0,87,1
2020-05-02,Campina Grande,61,3,0,8,0
2020-05-02,Santa Rita,100,15,0,4,1
2020-05-02,Sousa,15,0,0,3,0
2020-05-02,Igaracy,1,0,0,0,0
2020-05-02,Patos,23,3,0,2,0
2020-05-02,Cabedelo,39,3,0,10,0
2020-05-02,Serra Branca,1,0,0,0,0
2020-05-02,Junco do Seridó,3,1,0,0,0
2020-05-02,Bayeux,41,3,0,2,0
2020-05-02,São João do Rio do Peixe,6,0,0,1,0
2020-05-02,Taperoá,2,1,0,0,0
2020-05-02,Sapé,38,1,0,10,0
2020-05-02,Pombal,2,0,0,0,0
2020-05-02,São Bento,5,1,0,1,0
2020-05-02,Riachão do Poço,1,1,0,0,0
2020-05-02,Queimadas,2,0,0,0,0
2020-05-02,Congo,1,0,0,0,0
2020-05-02,Bom Jesus,1,0,0,0,0
2020-05-02,Cajazeiras,10,1,0,-3,0
2020-05-02,Cruz do Espírito Santo,4,0,0,1,0
2020-05-02,Itabaiana,2,0,0,0,0
2020-05-02,Conde,17,1,0,1,0
2020-05-02,Coremas,1,0,0,0,0
2020-05-02,Alagoa Nova,1,0,0,0,0
2020-05-02,Barra de São Miguel,1,0,0,0,0
2020-05-02,Itapororoca,3,0,0,-1,0
2020-05-02,Guarabira,15,0,0,5,0
2020-05-02,Pedras de Fogo,9,0,0,3,0
2020-05-02,Itaporanga,1,0,0,0,0
2020-05-02,Alagoa Grande,2,0,0,0,0
2020-05-02,Brejo do Cruz,1,2,0,0,0
2020-05-02,Caaporã,3,0,0,0,0
2020-05-02,Coxixola,3,0,0,1,0
2020-05-02,Boqueirão,1,0,0,0,0
2020-05-02,Marizópolis,3,1,0,0,0
2020-05-02,Areia,1,0,0,0,0
2020-05-02,Gurinhém,1,0,0,0,0
2020-05-02,Esperança,2,0,0,0,0
2020-05-02,Lagoa Seca,2,0,0,-1,0
2020-05-02,Mari,7,1,0,6,0
2020-05-02,Lucena,5,0,0,1,0
2020-05-02,Catingueira,1,0,0,0,0
2020-05-02,Araçagi,1,0,0,0,0
2020-05-02,São José do Bonfim,1,0,0,0,0
2020-05-02,Alhandra,7,1,0,3,0
2020-05-02,Riacho dos Cavalos,1,0,0,0,0
2020-05-02,Santa Helena,1,0,0,0,0
2020-05-02,São José de Piranhas,1,0,0,0,0
2020-05-02,Umbuzeiro,2,1,0,-1,0
2020-05-02,Rio Tinto,4,0,0,0,0
2020-05-02,Princesa Isabel,1,0,0,0,0
2020-05-02,Mamanguape,1,0,0,0,0
2020-05-02,Serra Redonda,1,0,0,0,0
2020-05-02,Casserengue,1,0,0,0,0
2020-05-02,Caiçara,1,0,0,0,0
2020-05-02,Imaculada,3,0,0,2,0
2020-05-02,Monteiro,1,0,0,0,0
2020-05-02,Pilar,1,0,0,0,0
2020-05-02,Pilõezinhos,1,0,0,0,0
2020-05-02,Pitimbu,1,0,0,0,0
2020-05-02,São José de Espinharas,1,0,0,0,0
2020-05-02,Piancó,1,0,0,1,0
2020-05-02,Serra da Raiz,1,0,0,1,0
2020-05-02,Paraíba,1169,76,177,135,2
2020-05-03,João Pessoa,711,39,0,10,2
2020-05-03,Campina Grande,62,3,0,1,0
2020-05-03,Santa Rita,111,16,0,11,1
2020-05-03,Sousa,15,0,0,0,0
2020-05-03,Igaracy,1,0,0,0,0
2020-05-03,Patos,24,3,0,1,0
2020-05-03,Cabedelo,39,3,0,0,0
2020-05-03,Serra Branca,1,0,0,0,0
2020-05-03,Junco do Seridó,3,1,0,0,0
2020-05-03,Bayeux,43,3,0,2,0
2020-05-03,São João do Rio do Peixe,6,0,0,0,0
2020-05-03,Taperoá,5,1,0,3,0
2020-05-03,Sapé,45,1,0,7,0
2020-05-03,Pombal,2,0,0,0,0
2020-05-03,São Bento,5,1,0,0,0
2020-05-03,Riachão do Poço,1,1,0,0,0
2020-05-03,Queimadas,2,0,0,0,0
2020-05-03,Congo,1,0,0,0,0
2020-05-03,Bom Jesus,1,0,0,0,0
2020-05-03,Cajazeiras,10,1,0,0,0
2020-05-03,Cruz do Espírito Santo,4,0,0,0,0
2020-05-03,Itabaiana,2,0,0,0,0
2020-05-03,Conde,17,1,0,0,0
2020-05-03,Coremas,1,0,0,0,0
2020-05-03,Alagoa Nova,1,0,0,0,0
2020-05-03,Barra de São Miguel,1,0,0,0,0
2020-05-03,Itapororoca,3,0,0,0,0
2020-05-03,Guarabira,21,0,0,6,0
2020-05-03,Pedras de Fogo,9,0,0,0,0
2020-05-03,Itaporanga,1,0,0,0,0
2020-05-03,Alagoa Grande,2,0,0,0,0
2020-05-03,Brejo do Cruz,1,2,0,0,0
2020-05-03,Caaporã,3,0,0,0,0
2020-05-03,Coxixola,3,0,0,0,0
2020-05-03,Boqueirão,1,0,0,0,0
2020-05-03,Marizópolis,3,1,0,0,0
2020-05-03,Areia,1,0,0,0,0
2020-05-03,Gurinhém,1,0,0,0,0
2020-05-03,Esperança,2,0,0,0,0
2020-05-03,Lagoa Seca,2,0,0,0,0
2020-05-03,Mari,8,1,0,1,0
2020-05-03,Lucena,5,0,0,0,0
2020-05-03,Catingueira,1,0,0,0,0
2020-05-03,Araçagi,1,0,0,0,0
2020-05-03,São José do Bonfim,1,0,0,0,0
2020-05-03,Alhandra,7,1,0,0,0
2020-05-03,Riacho dos Cavalos,1,0,0,0,0
2020-05-03,Santa Helena,1,0,0,0,0
2020-05-03,São José de Piranhas,1,0,0,0,0
2020-05-03,Umbuzeiro,2,1,0,0,0
2020-05-03,Rio Tinto,4,0,0,0,0
2020-05-03,Princesa Isabel,1,0,0,0,0
2020-05-03,Mamanguape,1,0,0,0,0
2020-05-03,Serra Redonda,1,0,0,0,0
2020-05-03,Casserengue,1,0,0,0,0
2020-05-03,Caiçara,1,0,0,0,0
2020-05-03,Imaculada,3,0,0,0,0
2020-05-03,Monteiro,1,0,0,0,0
2020-05-03,Pilar,1,0,0,0,0
2020-05-03,Pilõezinhos,2,0,0,1,0
2020-05-03,Pitimbu,2,0,0,1,0
2020-05-03,São José de Espinharas,1,0,0,0,0
2020-05-03,Piancó,1,0,0,0,0
2020-05-03,Serra da Raiz,1,0,0,0,0
2020-05-03,Mulungu,3,0,0,3,0
2020-05-03,Paraíba,1219,79,227,50,3
2020-05-04,João Pessoa,802,40,0,91,1
2020-05-04,Campina Grande,67,3,0,5,0
2020-05-04,Santa Rita,122,17,0,11,1
2020-05-04,Sousa,15,0,0,0,0
2020-05-04,Igaracy,1,0,0,0,0
2020-05-04,Patos,27,3,0,3,0
2020-05-04,Cabedelo,44,3,0,5,0
2020-05-04,Serra Branca,1,0,0,0,0
2020-05-04,Junco do Seridó,3,1,0,0,0
2020-05-04,Bayeux,44,3,0,1,0
2020-05-04,São João do Rio do Peixe,6,0,0,0,0
2020-05-04,Taperoá,5,1,0,0,0
2020-05-04,Sapé,48,1,0,3,0
2020-05-04,Pombal,2,0,0,0,0
2020-05-04,São Bento,5,1,0,0,0
2020-05-04,Riachão do Poço,1,1,0,0,0
2020-05-04,Queimadas,2,0,0,0,0
2020-05-04,Congo,1,0,0,0,0
2020-05-04,Bom Jesus,1,0,0,0,0
2020-05-04,Cajazeiras,12,1,0,2,0
2020-05-04,Cruz do Espírito Santo,6,1,0,2,1
2020-05-04,Itabaiana,2,0,0,0,0
2020-05-04,Conde,17,1,0,0,0
2020-05-04,Coremas,3,0,0,2,0
2020-05-04,Alagoa Nova,1,0,0,0,0
2020-05-04,Barra de São Miguel,1,0,0,0,0
2020-05-04,Itapororoca,4,0,0,1,0
2020-05-04,Guarabira,24,0,0,3,0
2020-05-04,Pedras de Fogo,10,1,0,1,1
2020-05-04,Itaporanga,1,0,0,0,0
2020-05-04,Alagoa Grande,2,0,0,0,0
2020-05-04,Brejo do Cruz,1,2,0,0,0
2020-05-04,Caaporã,4,0,0,1,0
2020-05-04,Coxixola,3,0,0,0,0
2020-05-04,Boqueirão,1,0,0,0,0
2020-05-04,Marizópolis,3,1,0,0,0
2020-05-04,Areia,1,0,0,0,0
2020-05-04,Gurinhém,2,0,0,1,0
2020-05-04,Esperança,2,0,0,0,0
2020-05-04,Lagoa Seca,2,1,0,0,1
2020-05-04,Mari,8,1,0,0,0
2020-05-04,Lucena,5,0,0,0,0
2020-05-04,Catingueira,1,0,0,0,0
2020-05-04,Araçagi,1,0,0,0,0
2020-05-04,São José do Bonfim,1,0,0,0,0
2020-05-04,Alhandra,8,2,0,1,1
2020-05-04,Riacho dos Cavalos,1,0,0,0,0
2020-05-04,Santa Helena,1,0,0,0,0
2020-05-04,São José de Piranhas,1,0,0,0,0
2020-05-04,Umbuzeiro,2,1,0,0,0
2020-05-04,Rio Tinto,4,0,0,0,0
2020-05-04,Princesa Isabel,2,0,0,1,0
2020-05-04,Mamanguape,3,0,0,2,0
2020-05-04,Serra Redonda,1,0,0,0,0
2020-05-04,Casserengue,1,0,0,0,0
2020-05-04,Caiçara,1,0,0,0,0
2020-05-04,Imaculada,3,0,0,0,0
2020-05-04,Monteiro,1,0,0,0,0
2020-05-04,Pilar,2,0,0,1,0
2020-05-04,Pilõezinhos,2,0,0,0,0
2020-05-04,Pitimbu,2,0,0,0,0
2020-05-04,São José de Espinharas,1,0,0,0,0
2020-05-04,Piancó,1,0,0,0,0
2020-05-04,Serra da Raiz,1,0,0,0,0
2020-05-04,Mulungu,3,0,0,0,0
2020-05-04,Alagoinha,1,0,0,1,0
2020-05-04,Mataraca,1,0,0,1,0
2020-05-04,Pirpirituba,1,0,0,1,0
2020-05-04,Nova Floresta,1,0,0,1,0
2020-05-04,Uiraúna,1,0,0,1,0
2020-05-04,Paraíba,1361,85,227,142,6
2020-05-05,João Pessoa,865,44,0,63,4
2020-05-05,Campina Grande,74,3,0,7,0
2020-05-05,Santa Rita,129,19,0,7,2
2020-05-05,Sousa,17,0,0,2,0
2020-05-05,Igaracy,1,0,0,0,0
2020-05-05,Patos,33,3,0,6,0
2020-05-05,Cabedelo,51,4,0,7,1
2020-05-05,Serra Branca,1,0,0,0,0
2020-05-05,Junco do Seridó,3,1,0,0,0
2020-05-05,Bayeux,45,3,0,1,0
2020-05-05,São João do Rio do Peixe,6,0,0,0,0
2020-05-05,Taperoá,9,1,0,4,0
2020-05-05,Sapé,54,1,0,6,0
2020-05-05,Pombal,2,0,0,0,0
2020-05-05,São Bento,5,1,0,0,0
2020-05-05,Riachão do Poço,1,1,0,0,0
2020-05-05,Queimadas,2,0,0,0,0
2020-05-05,Congo,1,0,0,0,0
2020-05-05,Bom Jesus,1,0,0,0,0
2020-05-05,Cajazeiras,13,1,0,1,0
2020-05-05,Cruz do Espírito Santo,7,1,0,1,0
2020-05-05,Itabaiana,2,0,0,0,0
2020-05-05,Conde,18,1,0,1,0
2020-05-05,Coremas,3,0,0,0,0
2020-05-05,Alagoa Nova,1,0,0,0,0
2020-05-05,Barra de São Miguel,1,0,0,0,0
2020-05-05,Itapororoca,4,0,0,0,0
2020-05-05,Guarabira,28,0,0,4,0
2020-05-05,Pedras de Fogo,15,1,0,5,0
2020-05-05,Itaporanga,1,0,0,0,0
2020-05-05,Alagoa Grande,3,0,0,1,0
2020-05-05,Brejo do Cruz,1,2,0,0,0
2020-05-05,Caaporã,5,0,0,1,0
2020-05-05,Coxixola,3,0,0,0,0
2020-05-05,Boqueirão,1,0,0,0,0
2020-05-05,Marizópolis,3,1,0,0,0
2020-05-05,Areia,1,0,0,0,0
2020-05-05,Gurinhém,2,0,0,0,0
2020-05-05,Esperança,2,0,0,0,0
2020-05-05,Lagoa Seca,2,1,0,0,0
2020-05-05,Mari,9,1,0,1,0
2020-05-05,Lucena,6,0,0,1,0
2020-05-05,Catingueira,1,0,0,0,0
2020-05-05,Araçagi,3,0,0,2,0
2020-05-05,São José do Bonfim,1,0,0,0,0
2020-05-05,Alhandra,8,2,0,0,0
2020-05-05,Riacho dos Cavalos,1,0,0,0,0
2020-05-05,Santa Helena,1,0,0,0,0
2020-05-05,São José de Piranhas,1,0,0,0,0
2020-05-05,Umbuzeiro,2,1,0,0,0
2020-05-05,Rio Tinto,5,0,0,1,0
2020-05-05,Princesa Isabel,2,0,0,0,0
2020-05-05,Mamanguape,4,0,0,1,0
2020-05-05,Serra Redonda,1,0,0,0,0
2020-05-05,Casserengue,1,0,0,0,0
2020-05-05,Caiçara,1,0,0,0,0
2020-05-05,Imaculada,3,0,0,0,0
2020-05-05,Monteiro,2,0,0,1,0
2020-05-05,Pilar,2,0,0,0,0
2020-05-05,Pilõezinhos,2,0,0,0,0
2020-05-05,Pitimbu,2,0,0,0,0
2020-05-05,São José de Espinharas,1,0,0,0,0
2020-05-05,Piancó,3,0,0,2,0
2020-05-05,Serra da Raiz,1,0,0,0,0
2020-05-05,Mulungu,3,0,0,0,0
2020-05-05,Alagoinha,1,0,0,0,0
2020-05-05,Mataraca,1,0,0,0,0
2020-05-05,Pirpirituba,2,0,0,1,0
2020-05-05,Nova Floresta,1,0,0,0,0
2020-05-05,Uiraúna,1,0,0,0,0
2020-05-05,Capim,1,0,0,1,0
2020-05-05,Remígio,1,0,0,1,0
2020-05-05,São Sebastião de Lagoa de Roça,1,0,0,1,0
2020-05-05,Matinhas,1,0,0,1,0
2020-05-05,Pilões,1,0,0,1,0
2020-05-05,Paraíba,1493,92,310,132,7
2020-05-06,João Pessoa,907,46,0,42,2
2020-05-06,Campina Grande,78,3,0,4,0
2020-05-06,Santa Rita,162,20,0,33,1
2020-05-06,Sousa,19,0,0,2,0
2020-05-06,Igaracy,1,0,0,0,0
2020-05-06,Patos,40,5,0,7,2
2020-05-06,Cabedelo,57,4,0,6,0
2020-05-06,Serra Branca,1,0,0,0,0
2020-05-06,Junco do Seridó,3,1,0,0,0
2020-05-06,Bayeux,58,4,0,13,1
2020-05-06,São João do Rio do Peixe,6,0,0,0,0
2020-05-06,Taperoá,13,1,0,4,0
2020-05-06,Sapé,55,1,0,1,0
2020-05-06,Pombal,2,0,0,0,0
2020-05-06,São Bento,5,1,0,0,0
2020-05-06,Riachão do Poço,1,1,0,0,0
2020-05-06,Queimadas,2,0,0,0,0
2020-05-06,Congo,1,0,0,0,0
2020-05-06,Bom Jesus,1,0,0,0,0
2020-05-06,Cajazeiras,14,1,0,1,0
2020-05-06,Cruz do Espírito Santo,9,1,0,2,0
2020-05-06,Itabaiana,3,0,0,1,0
2020-05-06,Conde,19,1,0,1,0
2020-05-06,Coremas,3,0,0,0,0
2020-05-06,Alagoa Nova,1,0,0,0,0
2020-05-06,Barra de São Miguel,1,0,0,0,0
2020-05-06,Itapororoca,4,1,0,0,1
2020-05-06,Guarabira,36,0,0,8,0
2020-05-06,Pedras de Fogo,15,1,0,0,0
2020-05-06,Itaporanga,2,0,0,1,0
2020-05-06,Alagoa Grande,3,0,0,0,0
2020-05-06,Brejo do Cruz,1,2,0,0,0
2020-05-06,Caaporã,13,0,0,8,0
2020-05-06,Coxixola,3,0,0,0,0
2020-05-06,Boqueirão,1,0,0,0,0
2020-05-06,Marizópolis,3,1,0,0,0
2020-05-06,Areia,3,0,0,2,0
2020-05-06,Gurinhém,2,0,0,0,0
2020-05-06,Esperança,2,0,0,0,0
2020-05-06,Lagoa Seca,2,1,0,0,0
2020-05-06,Mari,13,1,0,4,0
2020-05-06,Lucena,9,0,0,3,0
2020-05-06,Catingueira,1,0,0,0,0
2020-05-06,Araçagi,3,0,0,0,0
2020-05-06,São José do Bonfim,1,0,0,0,0
2020-05-06,Alhandra,15,3,0,7,1
2020-05-06,Riacho dos Cavalos,1,0,0,0,0
2020-05-06,Santa Helena,1,0,0,0,0
2020-05-06,São José de Piranhas,1,0,0,0,0
2020-05-06,Umbuzeiro,2,1,0,0,0
2020-05-06,Rio Tinto,7,0,0,2,0
2020-05-06,Princesa Isabel,2,0,0,0,0
2020-05-06,Mamanguape,4,0,0,0,0
2020-05-06,Serra Redonda,1,0,0,0,0
2020-05-06,Casserengue,1,0,0,0,0
2020-05-06,Caiçara,2,0,0,1,0
2020-05-06,Imaculada,3,0,0,0,0
2020-05-06,Monteiro,2,0,0,0,0
2020-05-06,Pilar,4,0,0,2,0
2020-05-06,Pilõezinhos,2,0,0,0,0
2020-05-06,Pitimbu,6,0,0,4,0
2020-05-06,São José de Espinharas,1,0,0,0,0
2020-05-06,Piancó,3,0,0,0,0
2020-05-06,Serra da Raiz,1,0,0,0,0
2020-05-06,Mulungu,3,0,0,0,0
2020-05-06,Alagoinha,1,0,0,0,0
2020-05-06,Mataraca,1,0,0,0,0
2020-05-06,Pirpirituba,2,0,0,0,0
2020-05-06,Nova Floresta,1,0,0,0,0
2020-05-06,Uiraúna,1,0,0,0,0
2020-05-06,Capim,1,0,0,0,0
2020-05-06,Remígio,1,0,0,0,0
2020-05-06,São Sebastião de Lagoa de Roça,1,0,0,0,0
2020-05-06,Matinhas,1,0,0,0,0
2020-05-06,Pilões,1,0,0,0,0
2020-05-06,Condado,2,0,0,2,0
2020-05-06,Juazeirinho,1,0,0,1,0
2020-05-06,Massaranduba,1,0,0,1,0
2020-05-06,Santa Luzia,1,0,0,1,0
2020-05-06,Paraíba,1657,101,320,164,9
2020-05-07,João Pessoa,982,50,0,75,4
2020-05-07,Campina Grande,89,3,0,11,0
2020-05-07,Santa Rita,162,23,0,0,3
2020-05-07,Sousa,20,0,0,1,0
2020-05-07,Igaracy,1,0,0,0,0
2020-05-07,Patos,46,6,0,6,1
2020-05-07,Cabedelo,75,4,0,18,0
2020-05-07,Serra Branca,1,0,0,0,0
2020-05-07,Junco do Seridó,3,1,0,0,0
2020-05-07,Bayeux,59,5,0,1,1
2020-05-07,São João do Rio do Peixe,6,0,0,0,0
2020-05-07,Taperoá,17,1,0,4,0
2020-05-07,Sapé,60,1,0,5,0
2020-05-07,Pombal,2,0,0,0,0
2020-05-07,São Bento,6,2,0,1,1
2020-05-07,Riachão do Poço,1,1,0,0,0
2020-05-07,Queimadas,2,0,0,0,0
2020-05-07,Congo,3,0,0,2,0
2020-05-07,Bom Jesus,1,0,0,0,0
2020-05-07,Cajazeiras,18,1,0,4,0
2020-05-07,Cruz do Espírito Santo,10,1,0,1,0
2020-05-07,Itabaiana,4,0,0,1,0
2020-05-07,Conde,19,1,0,0,0
2020-05-07,Coremas,3,0,0,0,0
2020-05-07,Alagoa Nova,1,0,0,0,0
2020-05-07,Barra de São Miguel,1,0,0,0,0
2020-05-07,Itapororoca,4,1,0,0,0
2020-05-07,Guarabira,52,0,0,16,0
2020-05-07,Pedras de Fogo,16,1,0,1,0
2020-05-07,Itaporanga,2,0,0,0,0
2020-05-07,Alagoa Grande,6,0,0,3,0
2020-05-07,Brejo do Cruz,1,2,0,0,0
2020-05-07,Caaporã,19,0,0,6,0
2020-05-07,Coxixola,3,0,0,0,0
2020-05-07,Boqueirão,1,0,0,0,0
2020-05-07,Marizópolis,3,1,0,0,0
2020-05-07,Areia,3,0,0,0,0
2020-05-07,Gurinhém,4,0,0,2,0
2020-05-07,Esperança,4,0,0,2,0
2020-05-07,Lagoa Seca,2,1,0,0,0
2020-05-07,Mari,13,1,0,0,0
2020-05-07,Lucena,11,0,0,2,0
2020-05-07,Catingueira,1,0,0,0,0
2020-05-07,Araçagi,4,0,0,1,0
2020-05-07,São José do Bonfim,1,0,0,0,0
2020-05-07,Alhandra,19,3,0,4,0
2020-05-07,Riacho dos Cavalos,1,0,0,0,0
2020-05-07,Santa Helena,1,0,0,0,0
2020-05-07,São José de Piranhas,1,0,0,0,0
2020-05-07,Umbuzeiro,2,1,0,0,0
2020-05-07,Rio Tinto,10,0,0,3,0
2020-05-07,Princesa Isabel,3,0,0,1,0
2020-05-07,Mamanguape,5,0,0,1,0
2020-05-07,Serra Redonda,1,0,0,0,0
2020-05-07,Casserengue,1,0,0,0,0
2020-05-07,Caiçara,2,0,0,0,0
2020-05-07,Imaculada,3,0,0,0,0
2020-05-07,Monteiro,2,0,0,0,0
2020-05-07,Pilar,4,0,0,0,0
2020-05-07,Pilõezinhos,4,0,0,2,0
2020-05-07,Pitimbu,7,0,0,1,0
2020-05-07,São José de Espinharas,1,0,0,0,0
2020-05-07,Piancó,3,0,0,0,0
2020-05-07,Serra da Raiz,2,0,0,1,0
2020-05-07,Mulungu,3,0,0,0,0
2020-05-07,Alagoinha,1,0,0,0,0
2020-05-07,Mataraca,1,0,0,0,0
2020-05-07,Pirpirituba,2,0,0,0,0
2020-05-07,Nova Floresta,1,0,0,0,0
2020-05-07,Uiraúna,1,0,0,0,0
2020-05-07,Capim,1,0,0,0,0
2020-05-07,Remígio,4,0,0,3,0
2020-05-07,São Sebastião de Lagoa de Roça,3,0,0,2,0
2020-05-07,Matinhas,1,0,0,0,0
2020-05-07,Pilões,1,0,0,0,0
2020-05-07,Condado,2,0,0,0,0
2020-05-07,Juazeirinho,1,0,0,0,0
2020-05-07,Massaranduba,1,0,0,0,0
2020-05-07,Santa Luzia,1,0,0,0,0
2020-05-07,Baía da Traição,3,0,0,3,0
2020-05-07,Juripiranga,2,0,0,2,0
2020-05-07,Cuitegi,2,0,0,2,0
2020-05-07,Borborema,1,0,0,1,0
2020-05-07,Pocinhos,1,0,0,1,0
2020-05-07,Sobrado,1,0,0,1,0
2020-05-07,Riachão do Bacamarte,1,0,0,1,0
2020-05-07,São Miguel de Taipu,1,0,0,1,0
2020-05-07,Paraíba,1849,111,490,192,10
2020-05-08,João Pessoa,1062,51,0,80,1
2020-05-08,Campina Grande,89,3,0,0,0
2020-05-08,Santa Rita,169,24,0,7,1
2020-05-08,Sousa,22,0,0,2,0
2020-05-08,Igaracy,1,0,0,0,0
2020-05-08,Patos,65,6,0,19,0
2020-05-08,Cabedelo,82,5,0,7,1
2020-05-08,Serra Branca,1,0,0,0,0
2020-05-08,Junco do Seridó,3,1,0,0,0
2020-05-08,Bayeux,62,5,0,3,0
2020-05-08,São João do Rio do Peixe,6,0,0,0,0
2020-05-08,Taperoá,16,1,0,-1,0
2020-05-08,Sapé,60,1,0,0,0
2020-05-08,Pombal,2,0,0,0,0
2020-05-08,São Bento,6,2,0,0,0
2020-05-08,Riachão do Poço,1,1,0,0,0
2020-05-08,Queimadas,3,0,0,1,0
2020-05-08,Congo,2,0,0,-1,0
